# >>> KLIBS INFO
# KLIBs Commit: 3e186637b4c04206bcf259b09ebfa00d0e0957a6
# random_seed: 1462304258.09
#
# >>> EYELINK SETTINGS
# Saccadic Velocity Threshold: 20
# Saccadic Acceleration Threshold: 5000
# Saccadic Motion Threshold: 0.15
#
# >>> EXPERIMENT SETTINGS
# Trials Per Block: 240
# Blocks Per Experiment: 2

participant	sex	age	handedness	block_num	trial_num	trial_type	rotation	probe_loc	probe_color	probe_angle	probe_judgement	probe_judgement_color	probe_rt	t1_loc	t1_type	toj_judgement	toj_rt	soa
demo_user_2016-05-02 14:59:30	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:59:30	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:00:07	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:00:07	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:01:17	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:01:17	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:01:32	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:01:32	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:01:52	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:01:52	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:02:11	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:02:11	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:02:30	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:02:30	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:02:50	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:02:50	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:03:07	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:03:07	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:03:31	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:03:31	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:03:47	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:03:47	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:04:00	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:04:00	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:04:37	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:04:37	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:05:08	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:05:08	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:05:37	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:05:37	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:06:48	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:06:48	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:09:30	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:09:30	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:09:45	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:09:45	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:10:05	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:10:05	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:10:15	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:10:15	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:10:45	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:10:45	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:10:58	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:10:58	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:11:48	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:11:48	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:12:10	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:12:10	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:12:22	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:12:22	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:12:31	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:12:31	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:12:47	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:12:47	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:13:02	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:13:02	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:13:21	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:13:21	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:15:17	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:15:17	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:15:25	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:15:25	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:15:33	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:15:33	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:15:40	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:15:40	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:16:20	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:16:20	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:16:57	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:16:57	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:17:16	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:17:16	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:17:27	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:17:27	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:17:35	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:17:35	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:17:45	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:17:45	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:17:52	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:17:52	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:19:30	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:19:30	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:20:47	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:20:47	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 15:21:42	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 15:21:42	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:06:16	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:06:16	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:07:18	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:07:18	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:09:18	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:09:18	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:10:26	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:10:26	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:18:35	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:18:35	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:19:44	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:19:44	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:20:38	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:20:38	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:23:08	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:23:08	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:26:51	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:26:51	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:28:04	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:28:04	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:28:43	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:28:43	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:29:38	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:29:38	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:30:27	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:30:27	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:31:02	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:31:02	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:36:44	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:36:44	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:38:10	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:38:10	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:39:05	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:39:05	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:40:18	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:40:18	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:42:37	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:42:37	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:44:23	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:44:23	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:46:20	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:46:20	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:46:59	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:46:59	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:48:17	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:48:17	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:49:26	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:49:26	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 16:50:14	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 16:50:14	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 17:20:57	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 17:20:57	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 17:21:12	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 17:21:12	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 17:21:26	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 17:21:26	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 17:22:56	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 17:22:56	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 17:23:45	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 17:23:45	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 17:25:56	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 17:25:56	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 15:00:39	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 15:00:39	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
74db03e920942e9a64512163b07ea3524cf2dd79	m	22	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
74db03e920942e9a64512163b07ea3524cf2dd79	m	22	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:21:13	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:21:13	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:24:55	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:24:55	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:26:50	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:26:50	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:36:00	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:36:00	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:36:39	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:36:39	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:37:38	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:37:38	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-03 16:39:53	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-03 16:39:53	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
